0.115061,0.097861,-0.452933,-0.281598,0.653348,0.271411,0.045800
0.115061,0.095785,-0.443217,-0.277464,0.655546,0.271411,0.045800
0.115061,0.095890,-0.428442,-0.270661,0.657081,0.271411,0.045800
0.115061,0.095890,-0.415324,-0.263125,0.658720,0.271411,0.045800
0.115061,0.095890,-0.408678,-0.259026,0.658720,0.271411,0.045800
0.115061,0.095890,-0.403933,-0.256811,0.653173,0.271411,0.045800
0.115061,0.095890,-0.400898,-0.255903,0.635973,0.271411,0.045800
0.115061,0.095890,-0.397985,-0.250321,0.627862,0.271411,0.045800
0.115061,0.095890,-0.396345,-0.241495,0.623082,0.271411,0.045800
0.115061,0.095890,-0.396345,-0.239715,0.621251,0.271411,0.045800
0.115061,0.095890,-0.395368,-0.237256,0.620378,0.271411,0.045800
0.115061,0.095890,-0.395368,-0.236314,0.620378,0.271411,0.045800
0.115061,0.095890,-0.395368,-0.235285,0.619541,0.271411,0.045800
0.115061,0.095890,-0.395368,-0.234604,0.619541,0.271411,0.045800
0.115061,0.095890,-0.395368,-0.234168,0.619541,0.271411,0.045800
0.115061,0.095890,-0.395368,-0.234168,0.619541,0.270539,0.045800
